 -1.95312E-03  2.57927E+00
  1.95312E-03  2.57927E+00
  5.85938E-03  2.57918E+00
  9.76562E-03  2.57900E+00
  1.36719E-02  2.57873E+00
  1.75781E-02  2.57837E+00
  2.14844E-02  2.57792E+00
  2.53906E-02  2.57738E+00
  2.92969E-02  2.57676E+00
  3.32031E-02  2.57605E+00
  3.71094E-02  2.57525E+00
  4.10156E-02  2.57437E+00
  4.49219E-02  2.57340E+00
  4.88281E-02  2.57235E+00
  5.27344E-02  2.57121E+00
  5.66406E-02  2.57000E+00
  6.05469E-02  2.56869E+00
  6.44531E-02  2.56731E+00
  6.83594E-02  2.56584E+00
  7.22656E-02  2.56429E+00
  7.61719E-02  2.56266E+00
  8.00781E-02  2.56095E+00
  8.39844E-02  2.55916E+00
  8.78906E-02  2.55729E+00
  9.17969E-02  2.55533E+00
  9.57031E-02  2.55330E+00
  9.96094E-02  2.55119E+00
  1.03516E-01  2.54900E+00
  1.07422E-01  2.54674E+00
  1.11328E-01  2.54439E+00
  1.15234E-01  2.54197E+00
  1.19141E-01  2.53947E+00
  1.23047E-01  2.53689E+00
  1.26953E-01  2.53424E+00
  1.30859E-01  2.53151E+00
  1.34766E-01  2.52870E+00
  1.38672E-01  2.52582E+00
  1.42578E-01  2.52286E+00
  1.46484E-01  2.51982E+00
  1.50391E-01  2.51671E+00
  1.54297E-01  2.51353E+00
  1.58203E-01  2.51026E+00
  1.62109E-01  2.50693E+00
  1.66016E-01  2.50352E+00
  1.69922E-01  2.50003E+00
  1.73828E-01  2.49647E+00
  1.77734E-01  2.49284E+00
  1.81641E-01  2.48913E+00
  1.85547E-01  2.48534E+00
  1.89453E-01  2.48149E+00
  1.93359E-01  2.47756E+00
  1.97266E-01  2.47355E+00
  2.01172E-01  2.46947E+00
  2.05078E-01  2.46532E+00
  2.08984E-01  2.46109E+00
  2.12891E-01  2.45680E+00
  2.16797E-01  2.45242E+00
  2.20703E-01  2.44798E+00
  2.24609E-01  2.44346E+00
  2.28516E-01  2.43887E+00
  2.32422E-01  2.43420E+00
  2.36328E-01  2.42946E+00
  2.40234E-01  2.42465E+00
  2.44141E-01  2.41976E+00
  2.48047E-01  2.41480E+00
  2.51953E-01  2.40976E+00
  2.55859E-01  2.40466E+00
  2.59766E-01  2.39948E+00
  2.63672E-01  2.39422E+00
  2.67578E-01  2.38889E+00
  2.71484E-01  2.38349E+00
  2.75391E-01  2.37801E+00
  2.79297E-01  2.37246E+00
  2.83203E-01  2.36683E+00
  2.87109E-01  2.36113E+00
  2.91016E-01  2.35535E+00
  2.94922E-01  2.34950E+00
  2.98828E-01  2.34357E+00
  3.02734E-01  2.33757E+00
  3.06641E-01  2.33149E+00
  3.10547E-01  2.32533E+00
  3.14453E-01  2.31910E+00
  3.18359E-01  2.31279E+00
  3.22266E-01  2.30641E+00
  3.26172E-01  2.29995E+00
  3.30078E-01  2.29341E+00
  3.33984E-01  2.28679E+00
  3.37891E-01  2.28009E+00
  3.41797E-01  2.27332E+00
  3.45703E-01  2.26647E+00
  3.49609E-01  2.25953E+00
  3.53516E-01  2.25252E+00
  3.57422E-01  2.24543E+00
  3.61328E-01  2.23826E+00
  3.65234E-01  2.23100E+00
  3.69141E-01  2.22367E+00
  3.73047E-01  2.21625E+00
  3.76953E-01  2.20875E+00
  3.80859E-01  2.20117E+00
  3.84766E-01  2.19351E+00
  3.88672E-01  2.18576E+00
  3.92578E-01  2.17793E+00
  3.96484E-01  2.17001E+00
  4.00391E-01  2.16201E+00
  4.04297E-01  2.15392E+00
  4.08203E-01  2.14574E+00
  4.12109E-01  2.13748E+00
  4.16016E-01  2.12913E+00
  4.19922E-01  2.12068E+00
  4.23828E-01  2.11215E+00
  4.27734E-01  2.10353E+00
  4.31641E-01  2.09481E+00
  4.35547E-01  2.08601E+00
  4.39453E-01  2.07710E+00
  4.43359E-01  2.06811E+00
  4.47266E-01  2.05902E+00
  4.51172E-01  2.04983E+00
  4.55078E-01  2.04054E+00
  4.58984E-01  2.03115E+00
  4.62891E-01  2.02167E+00
  4.66797E-01  2.01208E+00
  4.70703E-01  2.00239E+00
  4.74609E-01  1.99259E+00
  4.78516E-01  1.98269E+00
  4.82422E-01  1.97268E+00
  4.86328E-01  1.96257E+00
  4.90234E-01  1.95234E+00
  4.94141E-01  1.94200E+00
  4.98047E-01  1.93154E+00
  5.01953E-01  1.92097E+00
  5.05859E-01  1.91028E+00
  5.09766E-01  1.89948E+00
  5.13672E-01  1.88855E+00
  5.17578E-01  1.87750E+00
  5.21484E-01  1.86632E+00
  5.25391E-01  1.85501E+00
  5.29297E-01  1.84357E+00
  5.33203E-01  1.83199E+00
  5.37109E-01  1.82028E+00
  5.41016E-01  1.80843E+00
  5.44922E-01  1.79644E+00
  5.48828E-01  1.78430E+00
  5.52734E-01  1.77201E+00
  5.56641E-01  1.75957E+00
  5.60547E-01  1.74697E+00
  5.64453E-01  1.73421E+00
  5.68359E-01  1.72129E+00
  5.72266E-01  1.70819E+00
  5.76172E-01  1.69492E+00
  5.80078E-01  1.68147E+00
  5.83984E-01  1.66784E+00
  5.87891E-01  1.65401E+00
  5.91797E-01  1.63999E+00
  5.95703E-01  1.62576E+00
  5.99609E-01  1.61132E+00
  6.03516E-01  1.59667E+00
  6.07422E-01  1.58179E+00
  6.11328E-01  1.56667E+00
  6.15234E-01  1.55130E+00
  6.19141E-01  1.53569E+00
  6.23047E-01  1.51981E+00
  6.26953E-01  1.50365E+00
  6.30859E-01  1.48720E+00
  6.34766E-01  1.47045E+00
  6.38672E-01  1.45338E+00
  6.42578E-01  1.43597E+00
  6.46484E-01  1.41821E+00
  6.50391E-01  1.40007E+00
  6.54297E-01  1.38154E+00
  6.58203E-01  1.36259E+00
  6.62109E-01  1.34319E+00
  6.66016E-01  1.32331E+00
  6.69922E-01  1.30291E+00
  6.73828E-01  1.28197E+00
  6.77734E-01  1.26042E+00
  6.81641E-01  1.23823E+00
  6.85547E-01  1.21533E+00
  6.89453E-01  1.19165E+00
  6.93359E-01  1.16711E+00
  6.97266E-01  1.14162E+00
  7.01172E-01  1.11505E+00
  7.05078E-01  1.08726E+00
  7.08984E-01  1.05807E+00
  7.12891E-01  1.02725E+00
  7.16797E-01  9.94461E-01
  7.20703E-01  9.58804E-01
  7.24609E-01  9.14518E-01
  7.28516E-01  8.17322E-01
  7.32422E-01  6.31147E-02
  7.36328E-01  5.94594E-02
  7.40234E-01  5.87914E-02
  7.44141E-01  5.79247E-02
  7.48047E-01  5.70863E-02
  7.51953E-01  5.62498E-02
  7.55859E-01  5.54441E-02
  7.59766E-01  5.46380E-02
  7.63672E-01  5.38651E-02
  7.67578E-01  5.30967E-02
  7.71484E-01  5.23571E-02
  7.75391E-01  5.16186E-02
  7.79297E-01  5.09052E-02
  7.83203E-01  5.01976E-02
  7.87109E-01  4.95131E-02
  7.91016E-01  4.88321E-02
  7.94922E-01  4.81702E-02
  7.98828E-01  4.75103E-02
  8.02734E-01  4.68723E-02
  8.06641E-01  4.62346E-02
  8.10547E-01  4.56189E-02
  8.14453E-01  4.50113E-02
  8.18359E-01  4.44192E-02
  8.22266E-01  4.38344E-02
  8.26172E-01  4.32683E-02
  8.30078E-01  4.27011E-02
  8.33984E-01  4.21525E-02
  8.37891E-01  4.16099E-02
  8.41797E-01  4.10757E-02
  8.45703E-01  4.05543E-02
  8.49609E-01  4.00406E-02
  8.53516E-01  3.95384E-02
  8.57422E-01  3.90419E-02
  8.61328E-01  3.85567E-02
  8.65234E-01  3.80794E-02
  8.69141E-01  3.76068E-02
  8.73047E-01  3.71492E-02
  8.76953E-01  3.66962E-02
  8.80859E-01  3.62525E-02
  8.84766E-01  3.58130E-02
  8.88672E-01  3.53816E-02
  8.92578E-01  3.49663E-02
  8.96484E-01  3.45520E-02
  9.00391E-01  3.41429E-02
  9.04297E-01  3.37440E-02
  9.08203E-01  3.33519E-02
  9.12109E-01  3.29651E-02
  9.16016E-01  3.25892E-02
  9.19922E-01  3.22181E-02
  9.23828E-01  3.18530E-02
  9.27734E-01  3.14968E-02
  9.31641E-01  3.11485E-02
  9.35547E-01  3.08019E-02
  9.39453E-01  3.04600E-02
  9.43359E-01  3.01238E-02
  9.47266E-01  2.97968E-02
  9.51172E-01  2.94774E-02
  9.55078E-01  2.91622E-02
  9.58984E-01  2.88511E-02
  9.62891E-01  2.85460E-02
  9.66797E-01  2.82516E-02
  9.70703E-01  2.79635E-02
  9.74609E-01  2.76804E-02
  9.78516E-01  2.74017E-02
  9.82422E-01  2.71294E-02
  9.86328E-01  2.68640E-02
  9.90234E-01  2.66059E-02
  9.94141E-01  2.63788E-02
  9.98047E-01  2.62825E-02
  1.00195E+00  2.62825E-02
