 -1.95312E-03  1.99511E+00
  1.95312E-03  1.99511E+00
  5.85938E-03  1.99500E+00
  9.76562E-03  1.99476E+00
  1.36719E-02  1.99441E+00
  1.75781E-02  1.99395E+00
  2.14844E-02  1.99337E+00
  2.53906E-02  1.99268E+00
  2.92969E-02  1.99188E+00
  3.32031E-02  1.99097E+00
  3.71094E-02  1.98994E+00
  4.10156E-02  1.98881E+00
  4.49219E-02  1.98757E+00
  4.88281E-02  1.98623E+00
  5.27344E-02  1.98478E+00
  5.66406E-02  1.98322E+00
  6.05469E-02  1.98156E+00
  6.44531E-02  1.97980E+00
  6.83594E-02  1.97793E+00
  7.22656E-02  1.97596E+00
  7.61719E-02  1.97389E+00
  8.00781E-02  1.97171E+00
  8.39844E-02  1.96944E+00
  8.78906E-02  1.96707E+00
  9.17969E-02  1.96460E+00
  9.57031E-02  1.96203E+00
  9.96094E-02  1.95936E+00
  1.03516E-01  1.95660E+00
  1.07422E-01  1.95374E+00
  1.11328E-01  1.95078E+00
  1.15234E-01  1.94773E+00
  1.19141E-01  1.94458E+00
  1.23047E-01  1.94134E+00
  1.26953E-01  1.93801E+00
  1.30859E-01  1.93458E+00
  1.34766E-01  1.93106E+00
  1.38672E-01  1.92745E+00
  1.42578E-01  1.92374E+00
  1.46484E-01  1.91995E+00
  1.50391E-01  1.91606E+00
  1.54297E-01  1.91208E+00
  1.58203E-01  1.90802E+00
  1.62109E-01  1.90386E+00
  1.66016E-01  1.89962E+00
  1.69922E-01  1.89528E+00
  1.73828E-01  1.89086E+00
  1.77734E-01  1.88635E+00
  1.81641E-01  1.88176E+00
  1.85547E-01  1.87707E+00
  1.89453E-01  1.87231E+00
  1.93359E-01  1.86745E+00
  1.97266E-01  1.86251E+00
  2.01172E-01  1.85748E+00
  2.05078E-01  1.85237E+00
  2.08984E-01  1.84718E+00
  2.12891E-01  1.84190E+00
  2.16797E-01  1.83654E+00
  2.20703E-01  1.83109E+00
  2.24609E-01  1.82557E+00
  2.28516E-01  1.81996E+00
  2.32422E-01  1.81427E+00
  2.36328E-01  1.80849E+00
  2.40234E-01  1.80264E+00
  2.44141E-01  1.79671E+00
  2.48047E-01  1.79069E+00
  2.51953E-01  1.78460E+00
  2.55859E-01  1.77843E+00
  2.59766E-01  1.77218E+00
  2.63672E-01  1.76585E+00
  2.67578E-01  1.75944E+00
  2.71484E-01  1.75296E+00
  2.75391E-01  1.74639E+00
  2.79297E-01  1.73976E+00
  2.83203E-01  1.73305E+00
  2.87109E-01  1.72626E+00
  2.91016E-01  1.71940E+00
  2.94922E-01  1.71246E+00
  2.98828E-01  1.70545E+00
  3.02734E-01  1.69837E+00
  3.06641E-01  1.69122E+00
  3.10547E-01  1.68399E+00
  3.14453E-01  1.67670E+00
  3.18359E-01  1.66933E+00
  3.22266E-01  1.66190E+00
  3.26172E-01  1.65440E+00
  3.30078E-01  1.64682E+00
  3.33984E-01  1.63919E+00
  3.37891E-01  1.63148E+00
  3.41797E-01  1.62371E+00
  3.45703E-01  1.61588E+00
  3.49609E-01  1.60798E+00
  3.53516E-01  1.60002E+00
  3.57422E-01  1.59200E+00
  3.61328E-01  1.58392E+00
  3.65234E-01  1.57578E+00
  3.69141E-01  1.56758E+00
  3.73047E-01  1.55932E+00
  3.76953E-01  1.55101E+00
  3.80859E-01  1.54264E+00
  3.84766E-01  1.53422E+00
  3.88672E-01  1.52574E+00
  3.92578E-01  1.51722E+00
  3.96484E-01  1.50864E+00
  4.00391E-01  1.50002E+00
